movieId_ref,tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,romance,sci-fi,thriller,war,western,directors,writers,actors,averageRating,numVotes
116,tt0109424,Chungking Express,Chung Hing sam lam,0,1994,102,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0939182,nm0939182,"['nm0437580', 'nm0504897']",8.1,51867.0
117,tt0114808,The Star Maker,L'uomo delle stelle,0,1995,113,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0868153,"nm0868153,nm0727423","['nm0144812', 'nm0768769', 'nm0872689']",7.4,4441.0
118,tt0116324,Flirting with Disaster,Flirting with Disaster,0,1996,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0751102,nm0751102,['nm0001774'],6.8,16578.0
119,tt0110647,The NeverEnding Story III,Die unendliche Geschichte III: Rettung aus Phantasien,0,1994,95,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,nm0003423,"nm0006639,nm0003369,nm0256779","['nm0725284', 'nm0085312']",3.2,9542.0
120,tt0111055,The Silences of the Palace,Samt el qusur,0,1994,127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0864741,"nm0100525,nm0864741",['nm0653517'],7.4,783.0
121,tt0110217,Jupiter's Wife,Jupiter's Wife,0,1995,87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0624516,"nm0604666,nm0624516",,7.2,223.0
122,tt0114131,Pie in the Sky,Pie in the Sky,0,1995,95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0330057,nm0330057,"['nm0001038', 'nm0000422']",5.8,776.0
123,tt0112364,Angela,Angela,0,1995,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0589182,nm0589182,['nm0893247'],6.4,736.0
124,tt0113107,Frankie Starlight,Frankie Starlight,0,1995,101,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,nm0512327,"nm0641622,nm0713193","['nm0000369', 'nm0000321', 'nm0907646']",6.7,800.0
125,tt0113451,Jade,Jade,0,1995,95,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0001243,nm0000390,"['nm0000325', 'nm0001590', 'nm0001077']",5.2,10516.0
126,tt0114015,Nueba Yol,Nueba Yol,0,1995,106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0616305,nm0616305,"['nm0551779', 'nm0136200', 'nm0897804']",7.2,403.0
127,tt0114500,Sonic Outlaws,Sonic Outlaws,0,1995,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0049878,\N,"['nm0529144', 'nm0242672', 'nm0341801', 'nm0396055', 'nm0431512']",7.4,145.0
128,tt0116130,Down Periscope,Down Periscope,0,1996,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0911486,"nm0933505,nm0476065,nm0906997","['nm0001288', 'nm0001705', 'nm0001765']",6.1,19248.0
129,tt0113125,From the Journals of Jean Seberg,From the Journals of Jean Seberg,0,1995,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0710900,nm0710900,,7.1,228.0
130,tt0113756,Man of the Year,Man of the Year,0,1995,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0787257,nm0787257,"['nm0650355', 'nm0058786']",5.9,308.0
131,tt0113952,The Neon Bible,The Neon Bible,0,1995,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0203993,"nm0203993,nm0867487","['nm0862932', 'nm0068166']",6.2,718.0
132,tt0114618,Target,Target,0,1995,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0712994,"nm0712994,nm0006249,nm1433589","['nm0012881', 'nm0149815', 'nm0611525']",7.8,71.0
133,tt0118055,Up Close & Personal,Up Close & Personal,0,1996,124,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0000816,"nm0225820,nm0242869,nm1086191","['nm0000602', 'nm0001505']",6.1,12643.0
134,tt0115685,The Birdcage,The Birdcage,0,1996,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0001566,"nm0688497,nm0891554,nm0596850,nm0200473,nm0561938","['nm0000245', 'nm0001447', 'nm0000432']",7.0,72195.0
135,tt0094878,Cienie,Cienie,0,1988,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0441072,nm0441072,"['nm0067859', 'nm0082761', 'nm0417932', 'nm0441072']",6.1,9.0
136,tt0113200,Gospa,Gospa,0,1995,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0781341,"nm0032915,nm0343129,nm0607454","['nm0000640', 'nm0001868', 'nm0002117']",5.0,331.0
137,tt0112585,The Brothers McMullen,The Brothers McMullen,0,1995,98,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0122653,nm0122653,"['nm0611673', 'nm0569458', 'nm0122653']",6.6,6953.0
138,tt0112442,Bad Boys,Bad Boys,0,1995,119,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0000881,"nm0303032,nm0057398,nm0611848,nm0724514","['nm0000226', 'nm0001454', 'nm0848075']",6.9,204598.0
139,tt0112342,The Amazing Panda Adventure,The Amazing Panda Adventure,0,1995,84,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,nm0128883,"nm0928230,nm0020163,nm0745087,nm0253214","['nm0002332', 'nm0805429', 'nm0270505']",5.8,3561.0
140,tt0112461,The Basketball Diaries,The Basketball Diaries,0,1995,102,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0436284,"nm0140860,nm0326734","['nm0000138', 'nm0534944']",7.3,93149.0
141,tt0112427,An Awfully Big Adventure,An Awfully Big Adventure,0,1995,112,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0001565,"nm0047748,nm0939606","['nm0000424', 'nm0000614', 'nm0035605']",6.0,2392.0
142,tt0109093,Amateur,Amateur,0,1994,105,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0001325,nm0001325,"['nm0233027', 'nm0949433']",7.0,5127.0
143,tt0112384,Apollo 13,Apollo 13,0,1995,140,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,nm0000165,"nm0522554,nm0460200,nm0115310,nm0718031","['nm0000158', 'nm0000200', 'nm0000102', 'nm0000641']",7.6,242981.0
144,tt0114287,Rob Roy,Rob Roy,0,1995,139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0001994,nm0788991,"['nm0000553', 'nm0000457', 'nm0000619']",6.9,38095.0
145,tt0112288,The Addiction,The Addiction,0,1995,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nm0001206,nm0820669,['nm0000686'],6.4,7806.0
146,tt0112462,Batman Forever,Batman Forever,0,1995,121,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0001708,"nm0004170,nm0060761,nm0060760,nm0326040","['nm0000174', 'nm0000169', 'nm0000120']",5.4,218014.0
147,tt0061395,Belle de Jour,Belle de jour,0,1967,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000320,"nm0450262,nm0000320,nm0140643","['nm0814799', 'nm0681566']",7.8,35256.0
148,tt0112495,Beyond Rangoon,Beyond Rangoon,0,1995,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000958,"nm0489620,nm0747911","['nm0461931', 'nm0336960']",6.6,4495.0
149,tt0112541,Blue in the Face,Blue in the Face,0,1995,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0000808,nm0911061,nm0910905","nm0000808,nm0911061","['nm0000172', 'nm0715563', 'nm0000150']",6.7,8479.0
150,tt0109370,Canadian Bacon,Canadian Bacon,0,1995,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0601619,nm0601619,"['nm0001006', 'nm0000257', 'nm0001629']",5.9,14967.0
151,tt0112642,Casper,Casper,0,1995,100,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,nm0797869,"nm0649866,nm0832300,nm0646818","['nm0000597', 'nm0001385']",6.1,105367.0
152,tt0112688,Clockers,Clockers,0,1995,128,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0000490,"nm0697115,nm0000490","['nm0000172', 'nm0001806', 'nm0005148', 'nm0001616']",6.9,18805.0
153,tt0112715,Congo,Congo,0,1995,109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nm0550881,"nm0000341,nm0788234","['nm0000347', 'nm0909620', 'nm0001368']",5.1,38814.0
154,tt0112740,Crimson Tide,Crimson Tide,0,1995,116,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0001716,"nm0771512,nm0377543","['nm0000432', 'nm0000243', 'nm0002023', 'nm0001169']",7.3,92799.0
155,tt0109508,Crumb,Crumb,0,1994,119,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,nm0959062,\N,,8.0,16644.0
156,tt0112851,Desperado,Desperado,0,1995,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0001675,nm0001675,"['nm0000104', 'nm0021835', 'nm0001507']",7.2,158247.0
157,tt0112857,Devil in a Blue Dress,Devil in a Blue Dress,0,1995,102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0002083,"nm0608859,nm0002083","['nm0000243', 'nm0001744', 'nm0000332']",6.7,15715.0
158,tt0112864,Die Hard: With a Vengeance,Die Hard: With a Vengeance,0,1995,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0001532,"nm0378144,nm0861636","['nm0000246', 'nm0000460', 'nm0000168', 'nm0001295']",7.6,338018.0
159,tt0112887,The Doom Generation,The Doom Generation,0,1995,83,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0000777,nm0000777,"['nm0001166', 'nm0000628', 'nm0930317']",6.0,12920.0
160,tt0113044,Feast of July,Feast of July,0,1995,116,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0578757,"nm0060914,nm0623761","['nm0068552', 'nm0700856']",6.3,453.0
161,tt0113071,First Knight,First Knight,0,1995,134,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nm0958387,"nm0131661,nm0395924,nm0629933","['nm0000125', 'nm0000152', 'nm0002027']",5.9,62867.0
162,tt0113114,Free Willy 2: The Adventure Home,Free Willy 2: The Adventure Home,0,1995,95,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,nm0514546,"nm0907929,nm0418321,nm0088097,nm0560469","['nm0725284', 'nm0000514', 'nm0135584']",5.0,15357.0
163,tt0113243,Hackers,Hackers,0,1995,107,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0812200,nm0604360,"['nm0001538', 'nm0103038', 'nm0000498']",6.2,61071.0
164,tt0113464,Jeffrey,Jeffrey,0,1995,92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm2259353,nm0397411,"['nm0001836', 'nm0919117', 'nm0414772', 'nm0147296']",6.7,5335.0
165,tt0113481,Johnny Mnemonic,Johnny Mnemonic,0,1995,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,nm0519434,nm0317218,"['nm0000206', 'nm0000185', 'nm0001384']",5.6,61809.0
166,tt0113492,Judge Dredd,Judge Dredd,0,1995,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,nm0134176,"nm0905957,nm0264338,nm0006894,nm0936537,nm0211823","['nm0000230', 'nm0000800', 'nm0001705', 'nm0001638']",5.5,102096.0
167,tt0113500,Jury Duty,Jury Duty,0,1995,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0287198,"nm0930062,nm0011339,nm0866063","['nm0001736', 'nm0001804', 'nm0236519']",4.1,6957.0
168,tt0113540,Kids,Kids,0,1995,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0164187,nm0005101,"['nm0280559', 'nm0682399']",7.0,67020.0
169,tt0113677,Living in Oblivion,Living in Oblivion,0,1995,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0001139,nm0001139,"['nm0000114', 'nm0000551']",7.5,14748.0
170,tt0113690,Lord of Illusions,Lord of Illusions,0,1995,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nm0000850,nm0000850,"['nm0000836', 'nm0640413', 'nm0249460', 'nm0901926']",6.1,13180.0
171,tt0107447,Love & Human Remains,Love & Human Remains,0,1993,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0000780,nm0292081,"['nm0004959', 'nm0051621']",6.7,2336.0
172,tt0113729,Mad Love,Mad Love,0,1995,93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0000944,nm0590360,"['nm0000563', 'nm0000498', 'nm0149708']",5.3,5792.0
173,tt0113749,Mallrats,Mallrats,0,1995,94,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0003620,nm0003620,"['nm0518718', 'nm0005134']",7.2,108349.0
174,tt0113820,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie,0,1995,95,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nm0818465,"nm0436960,nm0647592","['nm0097765', 'nm0136399', 'nm0290969']",5.2,23110.0
175,tt0113851,Moonlight and Valentino,Moonlight and Valentino,0,1995,105,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0000770,nm0800124,,5.8,3251.0
176,tt0110604,Mute Witness,Mute Witness,0,1995,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0909026,nm0909026,"['nm0724084', 'nm0946160']",6.8,4932.0
177,tt0110620,Nadja,Nadja,0,1994,93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,nm0021899,nm0021899,"['nm0001228', 'nm0711846', 'nm0311297']",6.0,2736.0
178,tt0113957,The Net,The Net,0,1995,114,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0005563,"nm0104335,nm0274905","['nm0000562', 'nm0588222']",5.9,55714.0
179,tt0113986,Nine Months,Nine Months,0,1995,103,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0001060,"nm0105317,nm0001060","['nm0000424', 'nm0000792']",5.5,33085.0
180,tt0114095,Party Girl,Party Girl,0,1995,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0902939,"nm0083326,nm0300760,nm0902939","['nm0870168', 'nm0220867', 'nm0246585']",6.6,4036.0
181,tt0114194,The Prophecy,The Prophecy,0,1995,98,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0927074,nm0927074,"['nm0000686', 'nm0000480', 'nm0000655']",6.5,26914.0
182,tt0114241,Reckless,Reckless,0,1995,91,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,nm0720000,nm0524108,"['nm0001282', 'nm0373840']",5.2,406.0
183,tt0114323,Safe,Safe,0,1995,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0001331,nm0001331,"['nm0075359', 'nm0606487']",7.2,11067.0
184,tt0114345,The Scarlet Letter,The Scarlet Letter,0,1995,135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0423646,"nm0370426,nm0829343","['nm0000198', 'nm0000380']",5.2,13463.0
185,tt0114435,The Show,The Show,0,1995,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0005367,\N,,6.8,317.0
186,tt0114436,Showgirls,Showgirls,0,1995,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000682,nm0000390,"['nm0001492', 'nm0687625']",4.7,56849.0
187,tt0114478,Smoke,Smoke,0,1995,112,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"nm0911061,nm0000808",nm0000808,"['nm0000172', 'nm0000458', 'nm0002064', 'nm0959242']",7.4,31087.0
188,tt0114496,Something to Talk About,Something to Talk About,0,1995,106,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0002120,nm0451884,"['nm0000598', 'nm0000380']",5.7,11841.0
189,tt0114508,Species,Species,0,1995,108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,nm0002044,nm0271022,"['nm0000514', 'nm0001426', 'nm0000547']",5.8,68530.0
190,tt0114534,The Stars Fell on Henrietta,The Stars Fell on Henrietta,0,1995,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0005077,nm0706882,"['nm0000380', 'nm0001644', 'nm0001133']",6.6,667.0
191,tt0114558,Strange Days,Strange Days,0,1995,145,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0000941,"nm0000116,nm0168379","['nm0000146', 'nm0001744']",7.2,62027.0
192,tt0058450,The Umbrellas of Cherbourg,Les parapluies de Cherbourg,0,1964,91,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0218840,nm0218840,"['nm0144875', 'nm0584879']",7.9,20087.0
193,tt0114666,The Tie That Binds,The Tie That Binds,0,1995,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0834338,nm0041722,"['nm0001018', 'nm0001759']",5.0,1029.0
194,tt0114663,Three Wishes,Three Wishes,0,1995,115,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,nm0004838,"nm0337731,nm0337825,nm0026671","['nm0000664', 'nm0001515', 'nm0612622']",6.2,2436.0
195,tt0114702,Total Eclipse,Total Eclipse,0,1995,111,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0002140,nm0358960,"['nm0000138', 'nm0000667']",6.6,12183.0
196,tt0114682,"To Wong Foo Thanks for Everything, Julie Newmar","To Wong Foo Thanks for Everything, Julie Newmar",0,1995,109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0452319,nm0063819,"['nm0000648', 'nm0000664', 'nm0000491']",6.5,25236.0
197,tt0114781,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,0,1995,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0614276,"nm0368818,nm0716257,nm0493369","['nm0000219', 'nm0091899', 'nm0569239']",5.5,40787.0
198,tt0114798,Unstrung Heroes,Unstrung Heroes,0,1995,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0000473,"nm0509255,nm0481418","['nm0001806', 'nm0724245', 'nm0001999']",6.7,2873.0
199,tt0114805,Unzipped,Unzipped,0,1995,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nm0444857,\N,,6.4,1005.0
200,tt0114887,A Walk in the Clouds,A Walk in the Clouds,0,1995,102,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0000778,"nm0436543,nm0588903,nm0919386,nm0854502,nm0953790,nm0207365","['nm0000206', 'nm0000063', 'nm0316284']",6.7,28565.0
201,tt0114898,Waterworld,Waterworld,0,1995,135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nm0721817,"nm0705474,nm0878638","['nm0000126', 'nm0000454']",6.2,164762.0
202,tt0114928,White Man's Burden,White Man's Burden,0,1995,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0620290,nm0620290,"['nm0000237', 'nm0000896']",5.3,4402.0
203,tt0114938,Wild Bill,Wild Bill,0,1995,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,nm0001353,"nm0223320,nm0044866,nm0001353","['nm0000313', 'nm0000457']",5.9,5761.0
204,tt0109340,The Browning Version,The Browning Version,0,1994,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0001214,"nm0711905,nm0367838","['nm0001215', 'nm0000546', 'nm0001696']",7.3,2798.0
205,tt0112602,Bushwhacked,Bushwhacked,0,1995,90,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0066439,"nm0430027,nm0125803,nm0842476,nm0325271","['nm0827663', 'nm0689237', 'nm0837976']",5.5,5217.0
206,tt0111579,Burnt by the Sun,Utomlennye solntsem,0,1994,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0586482,"nm0586482,nm0406534","['nm0586482', 'nm0579823']",8.0,13032.0
207,tt0110882,Before the Rain,Pred dozhdot,0,1994,113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0541391,nm0541391,"['nm0784884', 'nm0171499', 'nm0430847']",8.0,12752.0
208,tt0112471,Before Sunrise,Before Sunrise,0,1995,101,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0000500,"nm0000500,nm0471811","['nm0000160', 'nm0702541']",8.1,234509.0
209,tt0112508,Billy Madison,Billy Madison,0,1995,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0205542,"nm0379056,nm0001191","['nm0001191', 'nm0569000', 'nm0925966']",6.4,120102.0
210,tt0112438,The Babysitter,The Babysitter,0,1995,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0272704,"nm0178518,nm0272704","['nm0518718', 'nm0000687']",4.3,4206.0
211,tt0112571,Boys on the Side,Boys on the Side,0,1995,115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0006889,nm0740400,['nm0000190'],6.4,11006.0
212,tt0112757,The Cure,The Cure,0,1995,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0005022,nm0002675,"['nm0001515', 'nm0000605', 'nm0250643']",7.7,8545.0
213,tt0112679,Circle of Friends,Circle of Friends,0,1995,103,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0640466,"nm0203577,nm0082759",['nm0000563'],6.6,7608.0
214,tt0109445,Clerks,Clerks,0,1994,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0003620,nm0003620,"['nm0641168', 'nm0026879']",7.8,200072.0
215,tt0112883,Don Juan DeMarco,Don Juan DeMarco,0,1994,97,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0505230,"nm0126406,nm0505230","['nm0000136', 'nm0000008']",6.7,45459.0
216,tt0109635,Disclosure,Disclosure,0,1994,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0001469,"nm0000341,nm0001921","['nm0000140', 'nm0000661']",6.1,41995.0
217,tt0109676,Drop Zone,Drop Zone,0,1994,101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0000824,"nm0341389,nm0543619,nm0058302,nm0084090","['nm0000648', 'nm0000997', 'nm0005052']",5.6,17889.0
218,tt0112854,Destiny Turns on the Radio,Destiny Turns on the Radio,0,1995,102,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,nm0052944,"nm0709070,nm0832043","['nm0001518', 'nm0000233', 'nm0001457']",4.5,2067.0
219,tt0109579,Death and the Maiden,Death and the Maiden,0,1994,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0000591,"nm0233557,nm0947913","['nm0001426', 'nm0934179']",7.3,20208.0
220,tt0109642,Dolores Claiborne,Dolores Claiborne,0,1995,132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0000431,"nm0000175,nm0006904",['nm0001626'],7.4,34666.0
221,tt0109686,Dumb and Dumber,Dumb and Dumber,0,1994,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0268370,nm0268380","nm0268380,nm0947395,nm0268370","['nm0000120', 'nm0001099', 'nm0823563']",7.3,326281.0
222,tt0111797,Eat Drink Man Woman,Yin shi nan nv,0,1994,124,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0000487,"nm0000487,nm0770005,nm0910924",['nm0485950'],7.8,16392.0
223,tt0109759,Exotica,Exotica,0,1994,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0000382,nm0000382,"['nm0339304', 'nm0000480', 'nm0001528']",7.1,16495.0
224,tt0109758,Exit to Eden,Exit to Eden,0,1994,113,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,nm0005190,"nm0723351,nm0024554,nm0116358","['nm0000101', 'nm0580527']",4.2,6118.0
225,tt0109707,Ed Wood,Ed Wood,0,1994,127,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0000318,"nm0340674,nm0018735,nm0438989","['nm0000136', 'nm0001445']",7.9,156348.0
226,tt0113117,French Kiss,French Kiss,0,1995,111,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0001410,nm0111845,"['nm0000177', 'nm0000459', 'nm0000606']",6.6,43616.0
227,tt0113097,Forget Paris,Forget Paris,0,1995,101,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0000345,"nm0000345,nm0304665,nm0541632","['nm0000345', 'nm0001505']",6.4,10479.0
228,tt0113028,Far from Home: The Adventures of Yellow Dog,Far from Home: The Adventures of Yellow Dog,0,1995,81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nm0097491,nm0097491,"['nm0103038', 'nm0001117', 'nm0101005']",6.4,2329.0
229,tt0113198,A Goofy Movie,A Goofy Movie,0,1995,78,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0510674,"nm0536440,nm0558533,nm0683724,nm0035664,nm0233233","['nm0267724', 'nm0005189', 'nm0191906']",6.8,40355.0
230,tt0113303,Hideaway,Hideaway,0,1995,106,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,nm0502577,"nm0465588,nm0001825,nm0422791","['nm0000156', 'nm0005438']",5.3,5807.0
231,tt0113089,Fluke,Fluke,0,1995,96,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,nm0137363,"nm0378562,nm0137363,nm0140572","['nm0000546', 'nm0000168', 'nm0000655']",6.7,5992.0
232,tt0109771,Farinelli,Farinelli,0,1994,111,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0179216,"nm0179215,nm0179216,nm0064530","['nm0227958', 'nm0516272']",6.9,5792.0
233,tt0113199,Gordy,Gordy,0,1995,90,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,nm0507502,"nm0814068,nm0156732,nm0828562","['nm2783891', 'nm0231879']",3.9,1762.0
234,tt0113234,Gumby 1,Gumby 1,0,1995,90,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nm0167029,"nm0167029,nm0167030","['nm0268428', 'nm0167029', 'nm0478433']",6.4,678.0
235,tt0109906,The Glass Shield,The Glass Shield,0,1994,109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0122344,"nm0122344,nm0425423,nm0920578","['nm0090225', 'nm0026687', 'nm0027323']",6.5,3100.0
236,tt0110005,Heavenly Creatures,Heavenly Creatures,0,1994,99,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0001392,"nm0909638,nm0001392",,7.4,55629.0
