path,filename,width,height,classe,xmin,ymin,xmax,ymax,index
./donneesSausse/2018_grignon_tout/03,EK000489_3.JPG,3264,2448,faisan,1580,1392,1722,1487,208
./donneesSausse/2018_grignon_tout/03,EK000489_3.JPG,3264,2448,ground,1430,1378,1572,1473,209
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,579,886,605,910,210
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,612,880,638,904,211
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,1036,893,1060,916,212
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,1005,886,1029,909,213
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,1158,898,1192,924,214
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,1117,893,1151,919,215
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,1691,914,1713,938,216
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,1665,911,1687,935,217
./donneesSausse/2018_grignon_tout/02,EK000131_2.JPG,3264,2448,corneille,1482,1066,1537,1114,218
./donneesSausse/2018_grignon_tout/02,EK000131_2.JPG,3264,2448,ground,1423,1063,1478,1111,219
./donneesSausse/2018_grignon_tout/02,EK000179_2.JPG,3264,2448,incertain,2697,909,2709,920,220
./donneesSausse/2018_grignon_tout/02,EK000179_2.JPG,3264,2448,ground,2682,907,2694,918,221
./donneesSausse/2018_grignon_tout/02,EK000180_2.JPG,3264,2448,incertain,2975,950,2996,966,222
./donneesSausse/2018_grignon_tout/02,EK000180_2.JPG,3264,2448,ground,2951,948,2972,964,223
./donneesSausse/2018_grignon_tout/02,EK000238_2.JPG,3264,2448,faisan,491,955,524,1005,224
./donneesSausse/2018_grignon_tout/02,EK000238_2.JPG,3264,2448,ground,454,952,487,1002,225
./donneesSausse/2018_grignon_tout/02,EK000326_2.JPG,3264,2448,corneille,1134,884,1153,906,226
./donneesSausse/2018_grignon_tout/02,EK000326_2.JPG,3264,2448,ground,1111,881,1130,903,227
./donneesSausse/2018_grignon_tout/02,EK000347_2.JPG,3264,2448,corneille,1330,888,1353,897,228
./donneesSausse/2018_grignon_tout/02,EK000347_2.JPG,3264,2448,ground,1305,885,1328,894,229
./donneesSausse/2018_grignon_tout/02,EK000350_2.JPG,3264,2448,corneille,790,885,812,905,230
./donneesSausse/2018_grignon_tout/02,EK000350_2.JPG,3264,2448,ground,764,883,786,903,231
./donneesSausse/2018_grignon_tout/02,EK000387_2.JPG,3264,2448,incertain,988,883,1002,899,232
./donneesSausse/2018_grignon_tout/02,EK000387_2.JPG,3264,2448,ground,971,881,985,897,233
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,corneille,1720,950,1744,986,234
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,ground,1692,947,1716,983,235
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,corneille,1311,925,1329,943,236
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,ground,1290,922,1308,940,237
./donneesSausse/2018_grignon_tout/02,EK000420_2.JPG,3264,2448,corneille,1686,974,1715,1005,238
./donneesSausse/2018_grignon_tout/02,EK000420_2.JPG,3264,2448,ground,1653,971,1682,1002,239
./donneesSausse/2018_grignon_tout/02,EK000474_2.JPG,3264,2448,corneille,937,944,958,961,240
./donneesSausse/2018_grignon_tout/02,EK000474_2.JPG,3264,2448,ground,913,941,934,958,241
./donneesSausse/2018_grignon_tout/02,EK000477_2.JPG,3264,2448,corneille,1365,1013,1391,1050,242
./donneesSausse/2018_grignon_tout/02,EK000477_2.JPG,3264,2448,ground,1336,1011,1362,1048,243
./donneesSausse/2018_grignon_tout/02,EK000488_2.JPG,3264,2448,corneille,731,1353,870,1445,244
./donneesSausse/2018_grignon_tout/02,EK000488_2.JPG,3264,2448,ground,588,1348,727,1440,245
./donneesSausse/2018_grignon_tout/02,EK000490_2.JPG,3264,2448,corneille,462,1031,505,1060,246
./donneesSausse/2018_grignon_tout/02,EK000490_2.JPG,3264,2448,ground,414,1026,457,1055,247
./donneesSausse/2018_grignon_tout/02,EK000494_2.JPG,3264,2448,corneille,834,947,857,966,248
./donneesSausse/2018_grignon_tout/02,EK000494_2.JPG,3264,2448,ground,808,945,831,964,249
./donneesSausse/2018_grignon_tout/02,EK000514_2.JPG,3264,2448,corneille,250,1223,290,1261,250
./donneesSausse/2018_grignon_tout/02,EK000514_2.JPG,3264,2448,ground,206,1221,246,1259,251
./donneesSausse/2018_grignon_tout/02,EK000515_2.JPG,3264,2448,corneille,894,1161,974,1223,252
./donneesSausse/2018_grignon_tout/02,EK000515_2.JPG,3264,2448,ground,977,1158,1057,1220,253
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,pigeon,379,1522,467,1580,254
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,ground,474,1517,562,1575,255
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,pigeon,700,1848,822,1944,256
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,ground,565,1842,687,1938,257
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,pigeon,949,1910,1132,2063,258
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,ground,1142,1902,1325,2055,259
./donneesSausse/2018_grignon_tout/02,EK000588_2.JPG,3264,2448,sanglier,1683,1344,2152,1681,260
./donneesSausse/2018_grignon_tout/02,EK000588_2.JPG,3264,2448,ground,1178,1314,1647,1651,261
./donneesSausse/2018_grignon_tout/02,EK000589_2.JPG,3264,2448,sanglier,7,1172,643,1539,262
./donneesSausse/2018_grignon_tout/02,EK000589_2.JPG,3264,2448,ground,663,1154,1299,1521,263
./donneesSausse/2018_grignon_tout/02,EK000592_2.JPG,3264,2448,sanglier,124,1061,468,1320,264
./donneesSausse/2018_grignon_tout/02,EK000592_2.JPG,3264,2448,ground,478,1050,822,1309,265
./donneesSausse/2018_grignon_tout/02,EK000593_2.JPG,3264,2448,sanglier,724,1056,1014,1322,266
./donneesSausse/2018_grignon_tout/02,EK000593_2.JPG,3264,2448,ground,1047,1026,1337,1292,267
./donneesSausse/2018_grignon_tout/01,EK000138.JPG,3264,2448,corneille,2033,1256,2092,1302,268
./donneesSausse/2018_grignon_tout/01,EK000138.JPG,3264,2448,ground,2096,1252,2155,1298,269
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,pigeon,3132,1335,3216,1383,270
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,ground,3042,1331,3126,1379,271
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,pigeon,3215,1674,3264,1773,272
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,ground,3162,1670,3211,1769,273
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,2378,1124,2391,1143,274
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,2362,1122,2375,1141,275
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,2544,1145,2564,1162,276
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,2568,1142,2588,1159,277
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,2504,1141,2530,1162,278
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,2475,1139,2501,1160,279
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,3076,1209,3093,1232,280
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,3056,1207,3073,1230,281
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,1737,2186,1953,2348,282
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,1516,2176,1732,2338,283
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,1928,1197,1953,1227,284
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,1899,1195,1924,1225,285
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2198,1248,2229,1280,286
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2163,1246,2194,1278,287
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2119,1185,2153,1211,288
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2080,1181,2114,1207,289
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2754,1221,2798,1250,290
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2706,1218,2750,1247,291
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2249,1116,2259,1133,292
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2237,1120,2247,1137,293
./donneesSausse/2018_grignon_tout/01,EK000150.JPG,3264,2448,pigeon,3027,1491,3094,1545,294
./donneesSausse/2018_grignon_tout/01,EK000150.JPG,3264,2448,ground,2956,1487,3023,1541,295
./donneesSausse/2018_grignon_tout/01,EK000162.JPG,3264,2448,lapin,2233,1912,2597,2095,296
./donneesSausse/2018_grignon_tout/01,EK000162.JPG,3264,2448,ground,1862,1905,2226,2088,297
./donneesSausse/2018_grignon_tout/01,EK000163.JPG,3264,2448,lapin,1198,1875,1550,2110,298
./donneesSausse/2018_grignon_tout/01,EK000163.JPG,3264,2448,ground,1558,1868,1910,2103,299
./donneesSausse/2018_grignon_tout/01,EK000169.JPG,3264,2448,lapin,1711,1853,2111,2081,300
./donneesSausse/2018_grignon_tout/01,EK000169.JPG,3264,2448,ground,2120,1840,2520,2068,301
./donneesSausse/2018_grignon_tout/01,EK000171.JPG,3264,2448,lapin,620,1880,971,2070,302
./donneesSausse/2018_grignon_tout/01,EK000171.JPG,3264,2448,ground,981,1873,1332,2063,303
./donneesSausse/2018_grignon_tout/01,EK000172.JPG,3264,2448,lapin,1904,2025,2256,2310,304
./donneesSausse/2018_grignon_tout/01,EK000172.JPG,3264,2448,ground,2261,2015,2613,2300,305
./donneesSausse/2018_grignon_tout/01,EK000180.JPG,3264,2448,pigeon,1112,1914,1302,2050,306
./donneesSausse/2018_grignon_tout/01,EK000180.JPG,3264,2448,ground,1308,1909,1498,2045,307
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,2895,2020,3053,2143,308
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,3060,2012,3218,2135,309
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,2026,1913,2220,2036,310
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,2228,1905,2422,2028,311
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1774,1924,1940,2003,312
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1761,1833,1927,1912,313
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1695,2009,1842,2102,314
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1682,2112,1829,2205,315
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1242,1935,1454,2121,316
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1020,1901,1232,2087,317
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,732,2108,953,2230,318
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,719,1978,940,2100,319
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,2576,1265,2611,1299,320
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,2536,1261,2571,1295,321
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1449,1141,1464,1158,322
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1467,1138,1482,1155,323
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1218,1154,1235,1175,324
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1240,1151,1257,1172,325
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1138,1149,1158,1178,326
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1114,1146,1134,1175,327
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,972,1230,1019,1263,328
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,923,1227,970,1260,329
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1774,1210,1796,1235,330
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1749,1207,1771,1232,331
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1941,1188,1975,1208,332
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1903,1184,1937,1204,333
./donneesSausse/2018_grignon_tout/01,EK000185.JPG,3264,2448,pigeon,2608,1316,2641,1348,334
./donneesSausse/2018_grignon_tout/01,EK000185.JPG,3264,2448,ground,2571,1312,2604,1344,335
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2264,1105,2284,1119,336
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2240,1100,2260,1114,337
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2530,1107,2542,1117,338
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2514,1103,2526,1113,339
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2432,1161,2449,1182,340
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2413,1158,2430,1179,341
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2366,1251,2394,1278,342
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2335,1248,2363,1275,343
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2562,1280,2636,1319,344
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2483,1277,2557,1316,345
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,1559,1105,1582,1124,346
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,1533,1103,1556,1122,347
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2656,1308,2726,1347,348
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2730,1304,2800,1343,349
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2599,1279,2646,1319,350
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2548,1275,2595,1315,351
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2328,1103,2355,1115,352
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2359,1100,2386,1112,353
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2241,1113,2269,1130,354
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2273,1111,2301,1128,355
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2212,1082,2238,1095,356
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2183,1078,2209,1091,357
./donneesSausse/2018_grignon_tout/01,EK000221.JPG,3264,2448,corneille,526,2164,901,2347,358
./donneesSausse/2018_grignon_tout/01,EK000221.JPG,3264,2448,ground,906,2156,1281,2339,359
./donneesSausse/2018_grignon_tout/01,EK000224.JPG,3264,2448,pigeon,2131,1111,2150,1130,360
./donneesSausse/2018_grignon_tout/01,EK000224.JPG,3264,2448,ground,2154,1109,2173,1128,361
./donneesSausse/2018_grignon_tout/01,EK000224.JPG,3264,2448,pigeon,2050,1134,2092,1158,362
./donneesSausse/2018_grignon_tout/01,EK000224.JPG,3264,2448,ground,2005,1132,2047,1156,363
./donneesSausse/2018_grignon_tout/01,EK000224.JPG,3264,2448,pigeon,3214,1232,3257,1260,364
./donneesSausse/2018_grignon_tout/01,EK000224.JPG,3264,2448,ground,3169,1229,3212,1257,365
./donneesSausse/2018_grignon_tout/01,EK000225.JPG,3264,2448,pigeon,3027,1317,3057,1357,366
./donneesSausse/2018_grignon_tout/01,EK000225.JPG,3264,2448,ground,2993,1314,3023,1354,367
./donneesSausse/2018_grignon_tout/01,EK000225.JPG,3264,2448,pigeon,2305,1145,2319,1165,368
./donneesSausse/2018_grignon_tout/01,EK000225.JPG,3264,2448,ground,2288,1143,2302,1163,369
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2255,1383,2344,1414,370
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2348,1378,2437,1409,371
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2150,1403,2253,1467,372
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2043,1399,2146,1463,373
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,1887,1402,1956,1460,374
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,1815,1398,1884,1456,375
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,1319,1053,1332,1065,376
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,1304,1051,1317,1063,377
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,1496,1043,1508,1058,378
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,1481,1041,1493,1056,379
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2051,1148,2070,1166,380
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2029,1145,2048,1163,381
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,1955,1050,1969,1059,382
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,1938,1047,1952,1056,383
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,1981,1045,1992,1058,384
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,1994,1043,2005,1056,385
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2054,1067,2065,1075,386
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2041,1065,2052,1073,387
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2097,1061,2109,1072,388
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2082,1059,2094,1070,389
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2133,1076,2143,1088,390
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2120,1074,2130,1086,391
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2457,1098,2469,1107,392
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2442,1096,2454,1105,393
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,pigeon,2547,1111,2560,1122,394
./donneesSausse/2018_grignon_tout/01,EK000228.JPG,3264,2448,ground,2532,1109,2545,1120,395
./donneesSausse/2018_grignon_tout/01,EK000229.JPG,3264,2448,pigeon,2597,1183,2634,1206,396
./donneesSausse/2018_grignon_tout/01,EK000229.JPG,3264,2448,ground,2555,1180,2592,1203,397
./donneesSausse/2018_grignon_tout/01,EK000229.JPG,3264,2448,pigeon,3165,1205,3206,1229,398
./donneesSausse/2018_grignon_tout/01,EK000229.JPG,3264,2448,ground,3120,1202,3161,1226,399
./donneesSausse/2018_grignon_tout/01,EK000230.JPG,3264,2448,pigeon,2346,1102,2363,1120,400
./donneesSausse/2018_grignon_tout/01,EK000230.JPG,3264,2448,ground,2326,1098,2343,1116,401
./donneesSausse/2018_grignon_tout/01,EK000230.JPG,3264,2448,pigeon,1803,1086,1819,1107,402
./donneesSausse/2018_grignon_tout/01,EK000230.JPG,3264,2448,ground,1822,1084,1838,1105,403
./donneesSausse/2018_grignon_tout/01,EK000231.JPG,3264,2448,corneille,2766,1141,2802,1165,404
./donneesSausse/2018_grignon_tout/01,EK000231.JPG,3264,2448,ground,2806,1138,2842,1162,405
./donneesSausse/2018_grignon_tout/01,EK000231.JPG,3264,2448,pigeon,2680,1187,2718,1207,406
./donneesSausse/2018_grignon_tout/01,EK000231.JPG,3264,2448,ground,2638,1184,2676,1204,407
./donneesSausse/2018_grignon_tout/01,EK000231.JPG,3264,2448,pigeon,1803,1189,1850,1212,408
./donneesSausse/2018_grignon_tout/01,EK000231.JPG,3264,2448,ground,1753,1186,1800,1209,409
./donneesSausse/2018_grignon_tout/01,EK000247.JPG,3264,2448,pigeon,1585,2231,1880,2346,410
./donneesSausse/2018_grignon_tout/01,EK000247.JPG,3264,2448,ground,1888,2222,2183,2337,411
./donneesSausse/2018_grignon_tout/01,EK000259.JPG,3264,2448,corneille,2729,1188,2777,1212,412
./donneesSausse/2018_grignon_tout/01,EK000259.JPG,3264,2448,ground,2678,1186,2726,1210,413
./donneesSausse/2018_grignon_tout/01,EK000263.JPG,3264,2448,corneille,2501,1094,2521,1109,414
./donneesSausse/2018_grignon_tout/01,EK000263.JPG,3264,2448,ground,2479,1092,2499,1107,415
./donneesSausse/2018_grignon_tout/01,EK000655.JPG,3264,2448,corneille,1169,927,1205,959,416
./donneesSausse/2018_grignon_tout/01,EK000655.JPG,3264,2448,ground,1128,923,1164,955,417
./donneesSausse/2018_grignon_tout/01,EK000655.JPG,3264,2448,corneille,1934,962,1966,1008,418
./donneesSausse/2018_grignon_tout/01,EK000655.JPG,3264,2448,ground,1896,958,1928,1004,419
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000032.JPG,2592,1944,pigeon,2054,712,2115,747,420
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000032.JPG,2592,1944,ground,1988,707,2049,742,421
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000089.JPG,2592,1944,faisan,2343,789,2387,867,422
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000089.JPG,2592,1944,ground,2393,784,2437,862,423
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000091.JPG,2592,1944,faisan,2422,561,2442,576,424
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000091.JPG,2592,1944,ground,2446,558,2466,573,425
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000091.JPG,2592,1944,faisan,2388,550,2403,571,426
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000091.JPG,2592,1944,ground,2370,548,2385,569,427
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000109 (2).JPG,2592,1944,pigeon,982,1139,1276,1262,428
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000109 (2).JPG,2592,1944,ground,675,1124,969,1247,429
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,pigeon,1073,706,1116,751,430
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,ground,1026,700,1069,745,431
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,pigeon,1118,1234,1264,1305,432
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,ground,964,1227,1110,1298,433
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,pigeon,1548,556,1576,572,434
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,ground,1517,552,1545,568,435
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,pigeon,1825,612,1853,632,436
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000119.JPG,2592,1944,ground,1792,608,1820,628,437
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000123.JPG,2592,1944,corneille,426,395,451,412,438
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000123.JPG,2592,1944,ground,456,391,481,408,439
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000123.JPG,2592,1944,corneille,620,425,638,442,440
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000123.JPG,2592,1944,ground,600,422,618,439,441
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000128.JPG,2592,1944,corneille,459,416,474,430,442
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000128.JPG,2592,1944,ground,441,413,456,427,443
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000128.JPG,2592,1944,corneille,479,446,505,462,444
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000128.JPG,2592,1944,ground,449,444,475,460,445
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000128.JPG,2592,1944,pigeon,1556,1121,1650,1187,446
./donneesSausse/2017_photos_grignon_protege/photos grignon protégé,EK000128.JPG,2592,1944,ground,1455,1114,1549,1180,447
