path,filename,width,height,classe,xmin,ymin,xmax,ymax,index,imagetteName
./donneesSausse/2018_grignon_tout/03,EK000325_3.JPG,3264,2448,corneille,2196,1898,2504,2163,158,EK000325_3_corneille_158.JPG
./donneesSausse/2018_grignon_tout/03,EK000325_3.JPG,3264,2448,ground,1878,1885,2186,2150,159,EK000325_3_ground_159.JPG
./donneesSausse/2018_grignon_tout/03,EK000326_3.JPG,3264,2448,corneille,976,1766,1172,2045,160,EK000326_3_corneille_160.JPG
./donneesSausse/2018_grignon_tout/03,EK000326_3.JPG,3264,2448,ground,770,1754,966,2033,161,EK000326_3_ground_161.JPG
./donneesSausse/2018_grignon_tout/03,EK000326_3.JPG,3264,2448,corneille,1157,1029,1189,1045,162,EK000326_3_corneille_162.JPG
./donneesSausse/2018_grignon_tout/03,EK000326_3.JPG,3264,2448,ground,1121,1025,1153,1041,163,EK000326_3_ground_163.JPG
./donneesSausse/2018_grignon_tout/03,EK000340_3.JPG,3264,2448,leaf,1004,1601,1081,1651,164,EK000340_3_leaf_164.JPG
./donneesSausse/2018_grignon_tout/03,EK000340_3.JPG,3264,2448,leaf,1476,1642,1543,1698,165,EK000340_3_leaf_165.JPG
./donneesSausse/2018_grignon_tout/03,EK000342_3.JPG,3264,2448,leaf,634,2171,765,2297,166,EK000342_3_leaf_166.JPG
./donneesSausse/2018_grignon_tout/03,EK000343_3.JPG,3264,2448,leaf,632,2174,763,2300,167,EK000343_3_leaf_167.JPG
./donneesSausse/2018_grignon_tout/03,EK000345_3.JPG,3264,2448,leaf,1096,1495,1189,1612,168,EK000345_3_leaf_168.JPG
./donneesSausse/2018_grignon_tout/03,EK000349_3.JPG,3264,2448,shadow,1134,1557,1239,1619,169,EK000349_3_shadow_169.JPG
./donneesSausse/2018_grignon_tout/03,EK000349_3.JPG,3264,2448,shadow,884,1869,1015,1933,170,EK000349_3_shadow_170.JPG
./donneesSausse/2018_grignon_tout/03,EK000388_3.JPG,3264,2448,faisan,866,895,909,934,171,EK000388_3_faisan_171.JPG
./donneesSausse/2018_grignon_tout/03,EK000388_3.JPG,3264,2448,ground,819,892,862,931,172,EK000388_3_ground_172.JPG
./donneesSausse/2018_grignon_tout/03,EK000404_3.JPG,3264,2448,leaf,887,2045,1006,2166,173,EK000404_3_leaf_173.JPG
./donneesSausse/2018_grignon_tout/03,EK000405_3.JPG,3264,2448,corneille,1118,869,1161,887,174,EK000405_3_corneille_174.JPG
./donneesSausse/2018_grignon_tout/03,EK000405_3.JPG,3264,2448,ground,1071,867,1114,885,175,EK000405_3_ground_175.JPG
./donneesSausse/2018_grignon_tout/03,EK000411_3.JPG,3264,2448,leaf,968,1569,1084,1690,176,EK000411_3_leaf_176.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,pigeon,596,1019,660,1049,177,EK000414_3_pigeon_177.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,pigeon,632,910,670,937,178,EK000414_3_pigeon_178.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,pigeon,1191,969,1235,999,179,EK000414_3_pigeon_179.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,pigeon,1263,960,1293,983,180,EK000414_3_pigeon_180.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,pigeon,1229,986,1273,1013,181,EK000414_3_pigeon_181.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,dirt,650,893,683,917,182,EK000414_3_dirt_182.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,dirt,595,1048,664,1078,183,EK000414_3_dirt_183.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,dirt,1140,969,1188,1001,184,EK000414_3_dirt_184.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,dirt,1300,958,1330,985,185,EK000414_3_dirt_185.JPG
./donneesSausse/2018_grignon_tout/03,EK000414_3.JPG,3264,2448,dirt,1179,1004,1224,1036,186,EK000414_3_dirt_186.JPG
./donneesSausse/2018_grignon_tout/03,EK000430_3.JPG,3264,2448,faisan,1650,975,1755,1031,187,EK000430_3_faisan_187.JPG
./donneesSausse/2018_grignon_tout/03,EK000430_3.JPG,3264,2448,ground,1541,969,1646,1025,188,EK000430_3_ground_188.JPG
./donneesSausse/2018_grignon_tout/03,EK000430_3.JPG,3264,2448,pigeon,1660,1105,1727,1137,189,EK000430_3_pigeon_189.JPG
./donneesSausse/2018_grignon_tout/03,EK000430_3.JPG,3264,2448,ground,1589,1102,1656,1134,190,EK000430_3_ground_190.JPG
./donneesSausse/2018_grignon_tout/03,EK000453_3.JPG,3264,2448,oiseau,1314,919,1351,947,191,EK000453_3_oiseau_191.JPG
./donneesSausse/2018_grignon_tout/03,EK000453_3.JPG,3264,2448,oiseau,1363,919,1389,952,192,EK000453_3_oiseau_192.JPG
./donneesSausse/2018_grignon_tout/03,EK000453_3.JPG,3264,2448,dirt,1269,919,1310,947,193,EK000453_3_dirt_193.JPG
./donneesSausse/2018_grignon_tout/03,EK000453_3.JPG,3264,2448,dirt,1394,919,1422,953,194,EK000453_3_dirt_194.JPG
./donneesSausse/2018_grignon_tout/03,EK000454_3.JPG,3264,2448,faisan,374,1146,503,1255,195,EK000454_3_faisan_195.JPG
./donneesSausse/2018_grignon_tout/03,EK000454_3.JPG,3264,2448,ground,238,1139,367,1248,196,EK000454_3_ground_196.JPG
./donneesSausse/2018_grignon_tout/03,EK000455_3.JPG,3264,2448,faisan,1316,1568,1672,1713,197,EK000455_3_faisan_197.JPG
./donneesSausse/2018_grignon_tout/03,EK000455_3.JPG,3264,2448,ground,954,1562,1310,1707,198,EK000455_3_ground_198.JPG
./donneesSausse/2018_grignon_tout/03,EK000457_3.JPG,3264,2448,faisan,224,1381,521,1564,199,EK000457_3_faisan_199.JPG
./donneesSausse/2018_grignon_tout/03,EK000457_3.JPG,3264,2448,ground,535,1368,832,1551,200,EK000457_3_ground_200.JPG
./donneesSausse/2018_grignon_tout/03,EK000471_3.JPG,3264,2448,leaf,979,1557,1089,1633,201,EK000471_3_leaf_201.JPG
./donneesSausse/2018_grignon_tout/03,EK000474_3.JPG,3264,2448,leaf,887,2078,1006,2166,202,EK000474_3_leaf_202.JPG
./donneesSausse/2018_grignon_tout/03,EK000474_3.JPG,3264,2448,leaf,696,2243,801,2328,203,EK000474_3_leaf_203.JPG
./donneesSausse/2018_grignon_tout/03,EK000479_3.JPG,3264,2448,leaf,689,2195,777,2269,204,EK000479_3_leaf_204.JPG
./donneesSausse/2018_grignon_tout/03,EK000479_3.JPG,3264,2448,leaf,994,2212,1099,2293,205,EK000479_3_leaf_205.JPG
./donneesSausse/2018_grignon_tout/03,EK000489_3.JPG,3264,2448,faisan,1471,1488,1893,1639,206,EK000489_3_faisan_206.JPG
./donneesSausse/2018_grignon_tout/03,EK000489_3.JPG,3264,2448,ground,1039,1502,1461,1653,207,EK000489_3_ground_207.JPG
./donneesSausse/2018_grignon_tout/03,EK000489_3.JPG,3264,2448,faisan,1580,1392,1722,1487,208,EK000489_3_faisan_208.JPG
./donneesSausse/2018_grignon_tout/03,EK000489_3.JPG,3264,2448,ground,1430,1378,1572,1473,209,EK000489_3_ground_209.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,579,886,605,910,210,EK000535_3_corneille_210.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,612,880,638,904,211,EK000535_3_ground_211.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,1036,893,1060,916,212,EK000535_3_corneille_212.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,1005,886,1029,909,213,EK000535_3_ground_213.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,1158,898,1192,924,214,EK000535_3_corneille_214.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,1117,893,1151,919,215,EK000535_3_ground_215.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,corneille,1691,914,1713,938,216,EK000535_3_corneille_216.JPG
./donneesSausse/2018_grignon_tout/03,EK000535_3.JPG,3264,2448,ground,1665,911,1687,935,217,EK000535_3_ground_217.JPG
./donneesSausse/2018_grignon_tout/02,EK000131_2.JPG,3264,2448,corneille,1482,1066,1537,1114,218,EK000131_2_corneille_218.JPG
./donneesSausse/2018_grignon_tout/02,EK000131_2.JPG,3264,2448,ground,1423,1063,1478,1111,219,EK000131_2_ground_219.JPG
./donneesSausse/2018_grignon_tout/02,EK000179_2.JPG,3264,2448,incertain,2697,909,2709,920,220,EK000179_2_incertain_220.JPG
./donneesSausse/2018_grignon_tout/02,EK000179_2.JPG,3264,2448,ground,2682,907,2694,918,221,EK000179_2_ground_221.JPG
./donneesSausse/2018_grignon_tout/02,EK000180_2.JPG,3264,2448,incertain,2975,950,2996,966,222,EK000180_2_incertain_222.JPG
./donneesSausse/2018_grignon_tout/02,EK000180_2.JPG,3264,2448,ground,2951,948,2972,964,223,EK000180_2_ground_223.JPG
./donneesSausse/2018_grignon_tout/02,EK000238_2.JPG,3264,2448,faisan,491,955,524,1005,224,EK000238_2_faisan_224.JPG
./donneesSausse/2018_grignon_tout/02,EK000238_2.JPG,3264,2448,ground,454,952,487,1002,225,EK000238_2_ground_225.JPG
./donneesSausse/2018_grignon_tout/02,EK000326_2.JPG,3264,2448,corneille,1134,884,1153,906,226,EK000326_2_corneille_226.JPG
./donneesSausse/2018_grignon_tout/02,EK000326_2.JPG,3264,2448,ground,1111,881,1130,903,227,EK000326_2_ground_227.JPG
./donneesSausse/2018_grignon_tout/02,EK000347_2.JPG,3264,2448,corneille,1330,888,1353,897,228,EK000347_2_corneille_228.JPG
./donneesSausse/2018_grignon_tout/02,EK000347_2.JPG,3264,2448,ground,1305,885,1328,894,229,EK000347_2_ground_229.JPG
./donneesSausse/2018_grignon_tout/02,EK000350_2.JPG,3264,2448,corneille,790,885,812,905,230,EK000350_2_corneille_230.JPG
./donneesSausse/2018_grignon_tout/02,EK000350_2.JPG,3264,2448,ground,764,883,786,903,231,EK000350_2_ground_231.JPG
./donneesSausse/2018_grignon_tout/02,EK000387_2.JPG,3264,2448,incertain,988,883,1002,899,232,EK000387_2_incertain_232.JPG
./donneesSausse/2018_grignon_tout/02,EK000387_2.JPG,3264,2448,ground,971,881,985,897,233,EK000387_2_ground_233.JPG
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,corneille,1720,950,1744,986,234,EK000410_2_corneille_234.JPG
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,ground,1692,947,1716,983,235,EK000410_2_ground_235.JPG
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,corneille,1311,925,1329,943,236,EK000410_2_corneille_236.JPG
./donneesSausse/2018_grignon_tout/02,EK000410_2.JPG,3264,2448,ground,1290,922,1308,940,237,EK000410_2_ground_237.JPG
./donneesSausse/2018_grignon_tout/02,EK000420_2.JPG,3264,2448,corneille,1686,974,1715,1005,238,EK000420_2_corneille_238.JPG
./donneesSausse/2018_grignon_tout/02,EK000420_2.JPG,3264,2448,ground,1653,971,1682,1002,239,EK000420_2_ground_239.JPG
./donneesSausse/2018_grignon_tout/02,EK000474_2.JPG,3264,2448,corneille,937,944,958,961,240,EK000474_2_corneille_240.JPG
./donneesSausse/2018_grignon_tout/02,EK000474_2.JPG,3264,2448,ground,913,941,934,958,241,EK000474_2_ground_241.JPG
./donneesSausse/2018_grignon_tout/02,EK000477_2.JPG,3264,2448,corneille,1365,1013,1391,1050,242,EK000477_2_corneille_242.JPG
./donneesSausse/2018_grignon_tout/02,EK000477_2.JPG,3264,2448,ground,1336,1011,1362,1048,243,EK000477_2_ground_243.JPG
./donneesSausse/2018_grignon_tout/02,EK000488_2.JPG,3264,2448,corneille,731,1353,870,1445,244,EK000488_2_corneille_244.JPG
./donneesSausse/2018_grignon_tout/02,EK000488_2.JPG,3264,2448,ground,588,1348,727,1440,245,EK000488_2_ground_245.JPG
./donneesSausse/2018_grignon_tout/02,EK000490_2.JPG,3264,2448,corneille,462,1031,505,1060,246,EK000490_2_corneille_246.JPG
./donneesSausse/2018_grignon_tout/02,EK000490_2.JPG,3264,2448,ground,414,1026,457,1055,247,EK000490_2_ground_247.JPG
./donneesSausse/2018_grignon_tout/02,EK000494_2.JPG,3264,2448,corneille,834,947,857,966,248,EK000494_2_corneille_248.JPG
./donneesSausse/2018_grignon_tout/02,EK000494_2.JPG,3264,2448,ground,808,945,831,964,249,EK000494_2_ground_249.JPG
./donneesSausse/2018_grignon_tout/02,EK000514_2.JPG,3264,2448,corneille,250,1223,290,1261,250,EK000514_2_corneille_250.JPG
./donneesSausse/2018_grignon_tout/02,EK000514_2.JPG,3264,2448,ground,206,1221,246,1259,251,EK000514_2_ground_251.JPG
./donneesSausse/2018_grignon_tout/02,EK000515_2.JPG,3264,2448,corneille,894,1161,974,1223,252,EK000515_2_corneille_252.JPG
./donneesSausse/2018_grignon_tout/02,EK000515_2.JPG,3264,2448,ground,977,1158,1057,1220,253,EK000515_2_ground_253.JPG
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,pigeon,379,1522,467,1580,254,EK000544_2_pigeon_254.JPG
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,ground,474,1517,562,1575,255,EK000544_2_ground_255.JPG
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,pigeon,700,1848,822,1944,256,EK000544_2_pigeon_256.JPG
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,ground,565,1842,687,1938,257,EK000544_2_ground_257.JPG
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,pigeon,949,1910,1132,2063,258,EK000544_2_pigeon_258.JPG
./donneesSausse/2018_grignon_tout/02,EK000544_2.JPG,3264,2448,ground,1142,1902,1325,2055,259,EK000544_2_ground_259.JPG
./donneesSausse/2018_grignon_tout/02,EK000588_2.JPG,3264,2448,sanglier,1683,1344,2152,1681,260,EK000588_2_sanglier_260.JPG
./donneesSausse/2018_grignon_tout/02,EK000588_2.JPG,3264,2448,ground,1178,1314,1647,1651,261,EK000588_2_ground_261.JPG
./donneesSausse/2018_grignon_tout/02,EK000589_2.JPG,3264,2448,sanglier,7,1172,643,1539,262,EK000589_2_sanglier_262.JPG
./donneesSausse/2018_grignon_tout/02,EK000589_2.JPG,3264,2448,ground,663,1154,1299,1521,263,EK000589_2_ground_263.JPG
./donneesSausse/2018_grignon_tout/02,EK000592_2.JPG,3264,2448,sanglier,124,1061,468,1320,264,EK000592_2_sanglier_264.JPG
./donneesSausse/2018_grignon_tout/02,EK000592_2.JPG,3264,2448,ground,478,1050,822,1309,265,EK000592_2_ground_265.JPG
./donneesSausse/2018_grignon_tout/02,EK000593_2.JPG,3264,2448,sanglier,724,1056,1014,1322,266,EK000593_2_sanglier_266.JPG
./donneesSausse/2018_grignon_tout/02,EK000593_2.JPG,3264,2448,ground,1047,1026,1337,1292,267,EK000593_2_ground_267.JPG
./donneesSausse/2018_grignon_tout/01,EK000138.JPG,3264,2448,corneille,2033,1256,2092,1302,268,EK000138_corneille_268.JPG
./donneesSausse/2018_grignon_tout/01,EK000138.JPG,3264,2448,ground,2096,1252,2155,1298,269,EK000138_ground_269.JPG
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,pigeon,3132,1335,3216,1383,270,EK000141_pigeon_270.JPG
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,ground,3042,1331,3126,1379,271,EK000141_ground_271.JPG
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,pigeon,3215,1674,3264,1773,272,EK000141_pigeon_272.JPG
./donneesSausse/2018_grignon_tout/01,EK000141.JPG,3264,2448,ground,3162,1670,3211,1769,273,EK000141_ground_273.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,2378,1124,2391,1143,274,EK000142_pigeon_274.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,2362,1122,2375,1141,275,EK000142_ground_275.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,2544,1145,2564,1162,276,EK000142_pigeon_276.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,2568,1142,2588,1159,277,EK000142_ground_277.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,2504,1141,2530,1162,278,EK000142_pigeon_278.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,2475,1139,2501,1160,279,EK000142_ground_279.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,pigeon,3076,1209,3093,1232,280,EK000142_pigeon_280.JPG
./donneesSausse/2018_grignon_tout/01,EK000142.JPG,3264,2448,ground,3056,1207,3073,1230,281,EK000142_ground_281.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,1737,2186,1953,2348,282,EK000144_pigeon_282.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,1516,2176,1732,2338,283,EK000144_ground_283.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,1928,1197,1953,1227,284,EK000144_pigeon_284.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,1899,1195,1924,1225,285,EK000144_ground_285.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2198,1248,2229,1280,286,EK000144_pigeon_286.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2163,1246,2194,1278,287,EK000144_ground_287.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2119,1185,2153,1211,288,EK000144_pigeon_288.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2080,1181,2114,1207,289,EK000144_ground_289.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2754,1221,2798,1250,290,EK000144_pigeon_290.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2706,1218,2750,1247,291,EK000144_ground_291.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,pigeon,2249,1116,2259,1133,292,EK000144_pigeon_292.JPG
./donneesSausse/2018_grignon_tout/01,EK000144.JPG,3264,2448,ground,2237,1120,2247,1137,293,EK000144_ground_293.JPG
./donneesSausse/2018_grignon_tout/01,EK000150.JPG,3264,2448,pigeon,3027,1491,3094,1545,294,EK000150_pigeon_294.JPG
./donneesSausse/2018_grignon_tout/01,EK000150.JPG,3264,2448,ground,2956,1487,3023,1541,295,EK000150_ground_295.JPG
./donneesSausse/2018_grignon_tout/01,EK000162.JPG,3264,2448,lapin,2233,1912,2597,2095,296,EK000162_lapin_296.JPG
./donneesSausse/2018_grignon_tout/01,EK000162.JPG,3264,2448,ground,1862,1905,2226,2088,297,EK000162_ground_297.JPG
./donneesSausse/2018_grignon_tout/01,EK000163.JPG,3264,2448,lapin,1198,1875,1550,2110,298,EK000163_lapin_298.JPG
./donneesSausse/2018_grignon_tout/01,EK000163.JPG,3264,2448,ground,1558,1868,1910,2103,299,EK000163_ground_299.JPG
./donneesSausse/2018_grignon_tout/01,EK000169.JPG,3264,2448,lapin,1711,1853,2111,2081,300,EK000169_lapin_300.JPG
./donneesSausse/2018_grignon_tout/01,EK000169.JPG,3264,2448,ground,2120,1840,2520,2068,301,EK000169_ground_301.JPG
./donneesSausse/2018_grignon_tout/01,EK000171.JPG,3264,2448,lapin,620,1880,971,2070,302,EK000171_lapin_302.JPG
./donneesSausse/2018_grignon_tout/01,EK000171.JPG,3264,2448,ground,981,1873,1332,2063,303,EK000171_ground_303.JPG
./donneesSausse/2018_grignon_tout/01,EK000172.JPG,3264,2448,lapin,1904,2025,2256,2310,304,EK000172_lapin_304.JPG
./donneesSausse/2018_grignon_tout/01,EK000172.JPG,3264,2448,ground,2261,2015,2613,2300,305,EK000172_ground_305.JPG
./donneesSausse/2018_grignon_tout/01,EK000180.JPG,3264,2448,pigeon,1112,1914,1302,2050,306,EK000180_pigeon_306.JPG
./donneesSausse/2018_grignon_tout/01,EK000180.JPG,3264,2448,ground,1308,1909,1498,2045,307,EK000180_ground_307.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,2895,2020,3053,2143,308,EK000183_pigeon_308.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,3060,2012,3218,2135,309,EK000183_ground_309.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,2026,1913,2220,2036,310,EK000183_pigeon_310.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,2228,1905,2422,2028,311,EK000183_ground_311.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1774,1924,1940,2003,312,EK000183_pigeon_312.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1761,1833,1927,1912,313,EK000183_ground_313.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1695,2009,1842,2102,314,EK000183_pigeon_314.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1682,2112,1829,2205,315,EK000183_ground_315.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1242,1935,1454,2121,316,EK000183_pigeon_316.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1020,1901,1232,2087,317,EK000183_ground_317.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,732,2108,953,2230,318,EK000183_pigeon_318.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,719,1978,940,2100,319,EK000183_ground_319.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,2576,1265,2611,1299,320,EK000183_pigeon_320.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,2536,1261,2571,1295,321,EK000183_ground_321.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,pigeon,1449,1141,1464,1158,322,EK000183_pigeon_322.JPG
./donneesSausse/2018_grignon_tout/01,EK000183.JPG,3264,2448,ground,1467,1138,1482,1155,323,EK000183_ground_323.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1218,1154,1235,1175,324,EK000184_pigeon_324.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1240,1151,1257,1172,325,EK000184_ground_325.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1138,1149,1158,1178,326,EK000184_pigeon_326.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1114,1146,1134,1175,327,EK000184_ground_327.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,972,1230,1019,1263,328,EK000184_pigeon_328.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,923,1227,970,1260,329,EK000184_ground_329.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1774,1210,1796,1235,330,EK000184_pigeon_330.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1749,1207,1771,1232,331,EK000184_ground_331.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,pigeon,1941,1188,1975,1208,332,EK000184_pigeon_332.JPG
./donneesSausse/2018_grignon_tout/01,EK000184.JPG,3264,2448,ground,1903,1184,1937,1204,333,EK000184_ground_333.JPG
./donneesSausse/2018_grignon_tout/01,EK000185.JPG,3264,2448,pigeon,2608,1316,2641,1348,334,EK000185_pigeon_334.JPG
./donneesSausse/2018_grignon_tout/01,EK000185.JPG,3264,2448,ground,2571,1312,2604,1344,335,EK000185_ground_335.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2264,1105,2284,1119,336,EK000219_pigeon_336.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2240,1100,2260,1114,337,EK000219_ground_337.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2530,1107,2542,1117,338,EK000219_pigeon_338.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2514,1103,2526,1113,339,EK000219_ground_339.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2432,1161,2449,1182,340,EK000219_pigeon_340.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2413,1158,2430,1179,341,EK000219_ground_341.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2366,1251,2394,1278,342,EK000219_pigeon_342.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2335,1248,2363,1275,343,EK000219_ground_343.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,2562,1280,2636,1319,344,EK000219_pigeon_344.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,2483,1277,2557,1316,345,EK000219_ground_345.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,pigeon,1559,1105,1582,1124,346,EK000219_pigeon_346.JPG
./donneesSausse/2018_grignon_tout/01,EK000219.JPG,3264,2448,ground,1533,1103,1556,1122,347,EK000219_ground_347.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2656,1308,2726,1347,348,EK000220_pigeon_348.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2730,1304,2800,1343,349,EK000220_ground_349.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2599,1279,2646,1319,350,EK000220_pigeon_350.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2548,1275,2595,1315,351,EK000220_ground_351.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2328,1103,2355,1115,352,EK000220_pigeon_352.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2359,1100,2386,1112,353,EK000220_ground_353.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2241,1113,2269,1130,354,EK000220_pigeon_354.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2273,1111,2301,1128,355,EK000220_ground_355.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,pigeon,2212,1082,2238,1095,356,EK000220_pigeon_356.JPG
./donneesSausse/2018_grignon_tout/01,EK000220.JPG,3264,2448,ground,2183,1078,2209,1091,357,EK000220_ground_357.JPG
./donneesSausse/2018_grignon_tout/01,EK000221.JPG,3264,2448,corneille,526,2164,901,2347,358,EK000221_corneille_358.JPG
